,reviewID,satisfied,category
7625,7625,0,phones
7626,7626,1,laptops
7627,7627,0,laptops
7628,7628,1,laptops
7629,7629,1,gaming
7630,7630,0,gaming
7631,7631,1,gaming
7632,7632,0,phones
7633,7633,0,phones
7634,7634,0,gaming
7635,7635,1,gaming
7636,7636,1,phones
7637,7637,1,phones
7638,7638,0,gaming
7639,7639,1,gaming
7640,7640,0,laptops
7641,7641,0,laptops
7642,7642,0,laptops
7643,7643,0,laptops
7644,7644,0,gaming
7645,7645,1,gaming
7646,7646,1,phones
7647,7647,0,gaming
7648,7648,0,phones
7649,7649,1,laptops
7650,7650,1,gaming
7651,7651,0,gaming
7652,7652,1,phones
7653,7653,0,laptops
7654,7654,1,phones
7655,7655,0,gaming
7656,7656,1,phones
7657,7657,0,gaming
7658,7658,1,laptops
7659,7659,1,laptops
7660,7660,0,laptops
7661,7661,1,laptops
7662,7662,0,phones
7663,7663,1,phones
7664,7664,1,laptops
7665,7665,0,laptops
7666,7666,1,gaming
7667,7667,0,gaming
7668,7668,0,phones
7669,7669,0,gaming
7670,7670,1,gaming
7671,7671,0,laptops
7672,7672,0,laptops
7673,7673,0,phones
7674,7674,1,laptops
7675,7675,1,laptops
7676,7676,0,gaming
7677,7677,0,laptops
7678,7678,1,gaming
7679,7679,0,laptops
7680,7680,1,laptops
7681,7681,0,gaming
7682,7682,1,phones
7683,7683,0,phones
7684,7684,1,gaming
7685,7685,0,phones
7686,7686,1,gaming
7687,7687,1,gaming
7688,7688,1,phones
7689,7689,0,gaming
7690,7690,0,gaming
7691,7691,1,laptops
7692,7692,0,gaming
7693,7693,0,phones
7694,7694,0,phones
7695,7695,1,phones
7696,7696,0,laptops
7697,7697,0,phones
7698,7698,1,gaming
7699,7699,0,phones
7700,7700,0,gaming
7701,7701,0,laptops
7702,7702,1,phones
7703,7703,0,phones
7704,7704,1,gaming
7705,7705,0,phones
7706,7706,1,laptops
7707,7707,0,gaming
7708,7708,1,laptops
7709,7709,0,gaming
7710,7710,0,laptops
7711,7711,0,gaming
7712,7712,1,phones
7713,7713,0,phones
7714,7714,0,laptops
7715,7715,0,phones
7716,7716,0,gaming
7717,7717,1,laptops
7718,7718,0,phones
7719,7719,1,laptops
7720,7720,1,phones
7721,7721,1,laptops
7722,7722,1,phones
7723,7723,1,phones
7724,7724,0,gaming
7725,7725,0,phones
7726,7726,0,gaming
7727,7727,0,phones
7728,7728,0,gaming
7729,7729,1,phones
7730,7730,1,phones
7731,7731,1,phones
7732,7732,1,gaming
7733,7733,0,laptops
7734,7734,0,laptops
7735,7735,0,gaming
7736,7736,1,laptops
7737,7737,1,gaming
7738,7738,0,gaming
7739,7739,1,phones
7740,7740,1,phones
7741,7741,0,laptops
7742,7742,0,phones
7743,7743,0,phones
7744,7744,1,phones
7745,7745,0,laptops
7746,7746,1,gaming
7747,7747,1,laptops
7748,7748,0,gaming
7749,7749,0,gaming
7750,7750,1,laptops
7751,7751,0,gaming
7752,7752,1,gaming
7753,7753,0,phones
7754,7754,1,laptops
7755,7755,0,laptops
7756,7756,0,gaming
7757,7757,1,laptops
7758,7758,1,phones
7759,7759,1,gaming
7760,7760,0,laptops
7761,7761,0,gaming
7762,7762,0,phones
7763,7763,0,laptops
7764,7764,1,phones
7765,7765,0,phones
7766,7766,0,laptops
7767,7767,1,gaming
7768,7768,1,phones
7769,7769,1,phones
7770,7770,1,phones
7771,7771,0,gaming
7772,7772,1,laptops
7773,7773,0,phones
7774,7774,1,gaming
7775,7775,1,laptops
7776,7776,1,gaming
7777,7777,1,phones
7778,7778,1,phones
7779,7779,1,phones
7780,7780,0,laptops
7781,7781,1,laptops
7782,7782,1,laptops
7783,7783,1,phones
7784,7784,1,gaming
7785,7785,0,phones
7786,7786,1,laptops
7787,7787,0,laptops
7788,7788,1,laptops
7789,7789,0,laptops
7790,7790,1,gaming
7791,7791,0,gaming
7792,7792,0,phones
7793,7793,0,phones
7794,7794,0,laptops
7795,7795,0,gaming
7796,7796,0,laptops
7797,7797,0,laptops
7798,7798,1,phones
7799,7799,0,phones
7800,7800,1,gaming
7801,7801,1,laptops
7802,7802,0,gaming
7803,7803,0,phones
7804,7804,1,laptops
7805,7805,0,gaming
7806,7806,0,gaming
7807,7807,1,gaming
7808,7808,0,gaming
7809,7809,0,laptops
7810,7810,0,gaming
7811,7811,0,gaming
7812,7812,1,gaming
7813,7813,1,phones
7814,7814,0,laptops
7815,7815,1,phones
7816,7816,1,gaming
7817,7817,0,phones
7818,7818,0,phones
7819,7819,1,phones
7820,7820,0,phones
7821,7821,0,laptops
7822,7822,0,gaming
7823,7823,0,laptops
7824,7824,1,phones
7825,7825,0,gaming
7826,7826,1,gaming
7827,7827,0,laptops
7828,7828,1,gaming
7829,7829,1,phones
7830,7830,1,gaming
7831,7831,1,gaming
7832,7832,0,phones
7833,7833,0,laptops
7834,7834,0,gaming
7835,7835,1,phones
7836,7836,0,laptops
7837,7837,0,phones
7838,7838,1,gaming
7839,7839,1,laptops
7840,7840,0,gaming
7841,7841,0,laptops
7842,7842,1,gaming
7843,7843,1,laptops
7844,7844,1,phones
7845,7845,1,phones
7846,7846,0,phones
7847,7847,1,laptops
7848,7848,1,gaming
7849,7849,1,phones
7850,7850,1,laptops
7851,7851,1,laptops
7852,7852,1,phones
7853,7853,0,laptops
7854,7854,0,gaming
7855,7855,0,gaming
7856,7856,1,laptops
7857,7857,1,gaming
7858,7858,1,gaming
7859,7859,0,gaming
7860,7860,1,laptops
7861,7861,0,gaming
7862,7862,0,gaming
7863,7863,1,phones
7864,7864,0,phones
7865,7865,0,laptops
7866,7866,1,laptops
7867,7867,0,laptops
7868,7868,0,laptops
7869,7869,1,phones
7870,7870,0,phones
7871,7871,1,laptops
7872,7872,1,phones
7873,7873,0,laptops
7874,7874,1,phones
7875,7875,1,laptops
7876,7876,0,gaming
7877,7877,0,laptops
7878,7878,1,gaming
7879,7879,1,gaming
7880,7880,1,laptops
7881,7881,1,gaming
7882,7882,1,gaming
7883,7883,0,laptops
7884,7884,0,gaming
7885,7885,0,laptops
7886,7886,1,gaming
7887,7887,1,gaming
7888,7888,0,phones
7889,7889,1,laptops
7890,7890,0,phones
7891,7891,1,laptops
7892,7892,0,phones
7893,7893,0,gaming
7894,7894,1,gaming
7895,7895,0,phones
7896,7896,1,laptops
7897,7897,0,laptops
7898,7898,1,phones
7899,7899,1,gaming
7900,7900,1,laptops
7901,7901,1,phones
7902,7902,0,phones
7903,7903,1,laptops
7904,7904,1,gaming
7905,7905,0,gaming
7906,7906,0,phones
7907,7907,0,gaming
7908,7908,0,phones
7909,7909,1,gaming
7910,7910,0,phones
7911,7911,0,phones
7912,7912,0,phones
7913,7913,0,laptops
7914,7914,0,gaming
7915,7915,0,phones
7916,7916,1,laptops
7917,7917,1,laptops
7918,7918,1,laptops
7919,7919,1,phones
7920,7920,1,gaming
7921,7921,1,laptops
7922,7922,0,phones
7923,7923,0,phones
7924,7924,0,gaming
7925,7925,1,phones
7926,7926,1,gaming
7927,7927,1,phones
7928,7928,0,phones
7929,7929,0,laptops
7930,7930,0,gaming
7931,7931,1,phones
7932,7932,1,gaming
7933,7933,1,laptops
7934,7934,1,phones
7935,7935,1,phones
7936,7936,0,laptops
7937,7937,1,phones
7938,7938,0,laptops
7939,7939,0,laptops
7940,7940,0,phones
7941,7941,1,laptops
7942,7942,1,phones
7943,7943,1,phones
7944,7944,1,laptops
7945,7945,1,gaming
7946,7946,0,gaming
7947,7947,1,phones
7948,7948,1,gaming
7949,7949,0,phones
7950,7950,1,phones
7951,7951,0,phones
7952,7952,0,phones
7953,7953,0,laptops
7954,7954,0,phones
7955,7955,1,gaming
7956,7956,0,laptops
7957,7957,1,gaming
7958,7958,1,gaming
7959,7959,0,laptops
7960,7960,0,gaming
7961,7961,1,phones
7962,7962,1,gaming
7963,7963,1,phones
7964,7964,0,laptops
7965,7965,1,phones
7966,7966,0,gaming
7967,7967,0,gaming
7968,7968,1,gaming
7969,7969,0,gaming
7970,7970,0,laptops
7971,7971,1,gaming
7972,7972,0,gaming
7973,7973,1,phones
7974,7974,1,laptops
7975,7975,0,gaming
7976,7976,0,gaming
7977,7977,1,laptops
7978,7978,0,gaming
7979,7979,0,laptops
7980,7980,1,gaming
7981,7981,0,gaming
7982,7982,1,laptops
7983,7983,0,phones
7984,7984,1,gaming
7985,7985,0,laptops
7986,7986,0,laptops
7987,7987,1,laptops
7988,7988,1,laptops
7989,7989,0,laptops
7990,7990,0,phones
7991,7991,1,gaming
7992,7992,0,gaming
7993,7993,0,laptops
7994,7994,1,laptops
7995,7995,0,phones
7996,7996,1,gaming
7997,7997,0,laptops
7998,7998,0,laptops
7999,7999,1,phones
8000,8000,0,phones
8001,8001,0,phones
8002,8002,0,phones
8003,8003,0,phones
8004,8004,1,laptops
8005,8005,1,gaming
8006,8006,1,gaming
8007,8007,0,laptops
8008,8008,0,gaming
8009,8009,0,phones
8010,8010,0,phones
8011,8011,0,laptops
8012,8012,0,laptops
8013,8013,1,laptops
8014,8014,0,gaming
8015,8015,1,gaming
8016,8016,1,gaming
8017,8017,1,phones
8018,8018,1,laptops
8019,8019,1,gaming
8020,8020,1,phones
8021,8021,0,phones
8022,8022,0,phones
8023,8023,1,laptops
8024,8024,1,laptops
8025,8025,1,phones
8026,8026,0,gaming
8027,8027,1,phones
8028,8028,1,laptops
8029,8029,1,gaming
8030,8030,0,gaming
8031,8031,1,laptops
8032,8032,1,gaming
8033,8033,1,gaming
8034,8034,1,gaming
8035,8035,1,laptops
8036,8036,0,laptops
8037,8037,1,laptops
8038,8038,1,laptops
8039,8039,1,gaming
8040,8040,0,laptops
8041,8041,0,laptops
8042,8042,0,phones
8043,8043,0,phones
8044,8044,0,laptops
8045,8045,1,gaming
8046,8046,0,gaming
8047,8047,0,gaming
8048,8048,0,laptops
8049,8049,0,phones
8050,8050,1,phones
8051,8051,1,gaming
8052,8052,1,phones
8053,8053,1,phones
8054,8054,1,laptops
8055,8055,1,phones
8056,8056,0,gaming
8057,8057,1,gaming
8058,8058,1,laptops
8059,8059,1,gaming
8060,8060,0,phones
8061,8061,1,laptops
8062,8062,0,phones
8063,8063,0,laptops
8064,8064,0,phones
8065,8065,1,laptops
8066,8066,1,laptops
8067,8067,1,phones
8068,8068,0,laptops
8069,8069,0,gaming
8070,8070,0,laptops
8071,8071,1,gaming
8072,8072,1,laptops
8073,8073,0,phones
8074,8074,0,laptops
8075,8075,1,gaming
8076,8076,0,laptops
8077,8077,1,laptops
8078,8078,1,gaming
8079,8079,0,gaming
8080,8080,1,laptops
8081,8081,0,phones
8082,8082,1,gaming
8083,8083,0,phones
8084,8084,0,phones
8085,8085,0,laptops
8086,8086,0,gaming
8087,8087,1,gaming
8088,8088,0,phones
8089,8089,0,laptops
8090,8090,1,gaming
8091,8091,0,phones
8092,8092,0,gaming
8093,8093,0,gaming
8094,8094,0,laptops
8095,8095,1,laptops
8096,8096,0,phones
8097,8097,1,laptops
8098,8098,0,gaming
8099,8099,0,laptops
8100,8100,0,gaming
8101,8101,1,phones
8102,8102,0,phones
8103,8103,0,laptops
8104,8104,1,gaming
8105,8105,0,phones
8106,8106,0,laptops
8107,8107,1,laptops
8108,8108,1,laptops
8109,8109,1,gaming
8110,8110,1,phones
8111,8111,1,phones
8112,8112,1,laptops
8113,8113,0,laptops
8114,8114,0,gaming
8115,8115,1,phones
8116,8116,1,laptops
8117,8117,0,phones
8118,8118,1,laptops
8119,8119,0,phones
8120,8120,1,laptops
8121,8121,1,laptops
8122,8122,0,gaming
8123,8123,1,laptops
8124,8124,1,phones
8125,8125,1,phones
8126,8126,1,gaming
8127,8127,1,phones
8128,8128,1,phones
8129,8129,0,gaming
8130,8130,1,gaming
8131,8131,1,laptops
8132,8132,0,phones
8133,8133,0,phones
8134,8134,1,gaming
8135,8135,0,laptops
8136,8136,1,phones
8137,8137,0,gaming
8138,8138,1,gaming
8139,8139,1,phones
8140,8140,0,laptops
8141,8141,1,gaming
8142,8142,1,gaming
8143,8143,0,gaming
8144,8144,1,phones
8145,8145,1,laptops
8146,8146,1,laptops
8147,8147,1,gaming
8148,8148,1,laptops
8149,8149,0,laptops
8150,8150,0,laptops
8151,8151,1,phones
8152,8152,1,gaming
8153,8153,1,gaming
8154,8154,1,gaming
8155,8155,1,laptops
8156,8156,0,phones
8157,8157,0,phones
8158,8158,0,phones
8159,8159,1,gaming
8160,8160,0,laptops
8161,8161,0,laptops
8162,8162,1,laptops
8163,8163,1,phones
8164,8164,0,gaming
8165,8165,1,laptops
8166,8166,0,laptops
8167,8167,1,phones
8168,8168,1,phones
8169,8169,0,phones
8170,8170,0,gaming
8171,8171,1,gaming
8172,8172,1,gaming
8173,8173,1,laptops
8174,8174,1,gaming
8175,8175,0,laptops
8176,8176,1,laptops
8177,8177,1,laptops
8178,8178,0,phones
8179,8179,1,gaming
8180,8180,1,gaming
8181,8181,1,laptops
8182,8182,0,phones
8183,8183,0,phones
8184,8184,1,gaming
8185,8185,1,laptops
8186,8186,0,gaming
8187,8187,0,phones
8188,8188,0,phones
8189,8189,0,gaming
8190,8190,1,phones
8191,8191,1,phones
8192,8192,0,phones
8193,8193,0,laptops
8194,8194,0,laptops
8195,8195,0,laptops
8196,8196,1,gaming
8197,8197,1,laptops
8198,8198,1,phones
8199,8199,1,laptops
8200,8200,0,laptops
8201,8201,0,laptops
8202,8202,1,phones
8203,8203,1,gaming
8204,8204,1,laptops
8205,8205,0,laptops
8206,8206,0,phones
8207,8207,0,laptops
8208,8208,0,laptops
8209,8209,0,laptops
8210,8210,0,gaming
8211,8211,1,phones
8212,8212,0,laptops
8213,8213,1,laptops
8214,8214,1,gaming
8215,8215,1,phones
8216,8216,1,gaming
8217,8217,1,laptops
8218,8218,0,laptops
8219,8219,1,phones
8220,8220,0,phones
8221,8221,1,laptops
8222,8222,0,phones
8223,8223,0,laptops
8224,8224,1,gaming
8225,8225,1,gaming
8226,8226,1,gaming
8227,8227,1,laptops
8228,8228,1,gaming
8229,8229,0,laptops
8230,8230,1,gaming
8231,8231,0,phones
8232,8232,1,phones
8233,8233,1,laptops
8234,8234,0,laptops
8235,8235,1,gaming
8236,8236,1,gaming
8237,8237,1,laptops
8238,8238,1,gaming
8239,8239,0,gaming
8240,8240,1,gaming
8241,8241,1,gaming
8242,8242,1,laptops
8243,8243,0,phones
8244,8244,0,gaming
8245,8245,0,gaming
8246,8246,1,phones
8247,8247,0,gaming
8248,8248,0,gaming
8249,8249,0,laptops
8250,8250,1,gaming
8251,8251,1,gaming
8252,8252,0,laptops
8253,8253,1,laptops
8254,8254,1,gaming
8255,8255,1,gaming
8256,8256,1,laptops
8257,8257,1,phones
8258,8258,0,gaming
8259,8259,1,laptops
8260,8260,0,laptops
8261,8261,0,laptops
8262,8262,1,laptops
8263,8263,0,laptops
8264,8264,1,laptops
8265,8265,1,phones
8266,8266,0,laptops
8267,8267,1,gaming
8268,8268,0,gaming
8269,8269,0,gaming
8270,8270,0,laptops
8271,8271,0,phones
8272,8272,0,phones
8273,8273,1,laptops
8274,8274,1,gaming
8275,8275,1,gaming
8276,8276,0,gaming
8277,8277,1,laptops
8278,8278,1,phones
8279,8279,1,laptops
8280,8280,0,phones
8281,8281,0,phones
8282,8282,1,laptops
8283,8283,0,phones
8284,8284,0,gaming
8285,8285,1,gaming
8286,8286,1,gaming
8287,8287,1,laptops
8288,8288,1,phones
8289,8289,1,gaming
8290,8290,0,phones
8291,8291,1,laptops
8292,8292,0,phones
8293,8293,1,phones
8294,8294,1,laptops
8295,8295,1,gaming
8296,8296,0,gaming
8297,8297,0,gaming
8298,8298,0,phones
8299,8299,1,gaming
8300,8300,1,laptops
8301,8301,0,gaming
8302,8302,1,laptops
8303,8303,1,phones
8304,8304,0,phones
8305,8305,0,laptops
8306,8306,0,laptops
8307,8307,0,gaming
8308,8308,0,phones
8309,8309,0,phones
8310,8310,1,gaming
8311,8311,1,laptops
8312,8312,1,laptops
8313,8313,0,gaming
8314,8314,0,laptops
8315,8315,0,phones
8316,8316,0,gaming
8317,8317,1,phones
8318,8318,0,laptops
8319,8319,0,gaming
8320,8320,1,gaming
8321,8321,1,laptops
8322,8322,0,phones
8323,8323,0,phones
8324,8324,1,phones
8325,8325,1,phones
8326,8326,1,gaming
8327,8327,0,gaming
8328,8328,1,laptops
8329,8329,0,laptops
8330,8330,1,laptops
8331,8331,1,phones
8332,8332,1,phones
8333,8333,0,phones
8334,8334,1,laptops
8335,8335,1,phones
8336,8336,0,gaming
8337,8337,1,gaming
8338,8338,1,phones
8339,8339,0,laptops
8340,8340,1,gaming
8341,8341,0,phones
8342,8342,1,laptops
8343,8343,0,laptops
8344,8344,0,gaming
8345,8345,1,phones
8346,8346,0,laptops
8347,8347,1,gaming
8348,8348,1,laptops
8349,8349,1,laptops
8350,8350,1,gaming
8351,8351,1,gaming
8352,8352,1,phones
8353,8353,1,gaming
8354,8354,0,laptops
8355,8355,1,gaming
8356,8356,1,laptops
8357,8357,0,laptops
8358,8358,0,laptops
8359,8359,1,phones
8360,8360,0,laptops
8361,8361,1,phones
8362,8362,0,gaming
8363,8363,0,gaming
8364,8364,1,gaming
8365,8365,0,laptops
8366,8366,1,gaming
8367,8367,0,laptops
8368,8368,0,phones
8369,8369,0,laptops
8370,8370,1,gaming
8371,8371,0,laptops
8372,8372,1,gaming
8373,8373,0,gaming
8374,8374,1,phones
8375,8375,1,gaming
8376,8376,0,phones
8377,8377,1,phones
8378,8378,0,laptops
8379,8379,0,laptops
8380,8380,1,gaming
8381,8381,0,gaming
8382,8382,0,gaming
8383,8383,1,laptops
8384,8384,0,gaming
8385,8385,1,laptops
8386,8386,0,laptops
8387,8387,0,laptops
8388,8388,0,laptops
8389,8389,0,phones
8390,8390,0,phones
8391,8391,0,gaming
8392,8392,0,phones
8393,8393,0,phones
8394,8394,1,phones
8395,8395,1,laptops
8396,8396,0,phones
8397,8397,0,gaming
8398,8398,0,gaming
8399,8399,0,laptops
8400,8400,0,laptops
8401,8401,1,phones
8402,8402,1,laptops
8403,8403,1,phones
8404,8404,1,phones
8405,8405,0,gaming
8406,8406,1,gaming
8407,8407,1,laptops
8408,8408,0,gaming
8409,8409,0,phones
8410,8410,0,phones
8411,8411,0,phones
8412,8412,0,phones
8413,8413,0,phones
8414,8414,1,phones
8415,8415,0,laptops
8416,8416,0,phones
8417,8417,1,gaming
8418,8418,0,phones
8419,8419,0,gaming
8420,8420,1,phones
8421,8421,0,phones
8422,8422,0,gaming
8423,8423,1,gaming
8424,8424,0,laptops
8425,8425,0,phones
8426,8426,0,laptops
8427,8427,0,laptops
8428,8428,1,gaming
8429,8429,1,laptops
8430,8430,0,laptops
8431,8431,1,phones
8432,8432,0,phones
8433,8433,0,phones
8434,8434,0,phones
8435,8435,0,phones
8436,8436,1,gaming
8437,8437,0,gaming
8438,8438,1,phones
8439,8439,0,laptops
8440,8440,1,laptops
8441,8441,1,laptops
8442,8442,1,phones
8443,8443,1,gaming
8444,8444,0,gaming
8445,8445,1,phones
8446,8446,1,gaming
8447,8447,1,gaming
8448,8448,1,gaming
8449,8449,0,gaming
8450,8450,1,phones
8451,8451,0,laptops
8452,8452,1,phones
8453,8453,0,laptops
8454,8454,0,gaming
8455,8455,1,laptops
8456,8456,1,phones
8457,8457,0,phones
8458,8458,0,gaming
8459,8459,0,gaming
8460,8460,1,phones
8461,8461,0,phones
8462,8462,1,phones
8463,8463,1,laptops
8464,8464,1,gaming
8465,8465,1,gaming
8466,8466,0,gaming
8467,8467,1,phones
8468,8468,1,gaming
8469,8469,1,laptops
8470,8470,1,laptops
8471,8471,1,gaming
8472,8472,1,laptops
8473,8473,1,gaming
8474,8474,1,laptops
8475,8475,0,gaming
8476,8476,0,gaming
8477,8477,1,gaming
8478,8478,1,phones
8479,8479,0,phones
8480,8480,1,gaming
8481,8481,0,laptops
8482,8482,0,laptops
8483,8483,1,laptops
8484,8484,0,laptops
8485,8485,0,phones
8486,8486,1,laptops
8487,8487,1,phones
8488,8488,1,phones
8489,8489,0,laptops
8490,8490,0,laptops
8491,8491,1,gaming
8492,8492,0,phones
8493,8493,1,phones
8494,8494,0,phones
8495,8495,0,laptops
8496,8496,0,phones
8497,8497,0,phones
8498,8498,0,phones
8499,8499,0,gaming
8500,8500,0,laptops
8501,8501,1,gaming
8502,8502,0,laptops
8503,8503,0,laptops
8504,8504,0,gaming
8505,8505,0,laptops
8506,8506,0,phones
8507,8507,1,laptops
8508,8508,1,laptops
8509,8509,0,laptops
8510,8510,1,gaming
8511,8511,0,laptops
8512,8512,1,laptops
8513,8513,1,phones
8514,8514,1,laptops
8515,8515,1,laptops
8516,8516,1,phones
8517,8517,1,phones
8518,8518,0,laptops
8519,8519,1,laptops
8520,8520,0,phones
8521,8521,1,phones
8522,8522,0,gaming
8523,8523,1,laptops
8524,8524,0,gaming
8525,8525,0,phones
8526,8526,0,phones
8527,8527,1,laptops
8528,8528,1,phones
8529,8529,1,laptops
8530,8530,1,gaming
8531,8531,1,laptops
8532,8532,0,laptops
8533,8533,1,gaming
8534,8534,0,phones
8535,8535,1,gaming
8536,8536,1,phones
8537,8537,0,gaming
8538,8538,1,laptops
8539,8539,0,gaming
8540,8540,0,phones
8541,8541,1,gaming
8542,8542,1,phones
8543,8543,0,laptops
8544,8544,1,gaming
8545,8545,0,gaming
8546,8546,0,laptops
8547,8547,1,laptops
8548,8548,0,gaming
8549,8549,0,laptops
8550,8550,1,laptops
8551,8551,1,laptops
8552,8552,1,laptops
8553,8553,1,phones
8554,8554,1,phones
8555,8555,1,gaming
8556,8556,1,phones
8557,8557,0,phones
8558,8558,1,gaming
8559,8559,1,gaming
8560,8560,1,laptops
8561,8561,1,phones
8562,8562,0,phones
8563,8563,0,phones
8564,8564,1,gaming
8565,8565,0,gaming
8566,8566,0,gaming
8567,8567,1,phones
8568,8568,0,gaming
8569,8569,1,gaming
8570,8570,0,laptops
8571,8571,1,gaming
8572,8572,1,phones
8573,8573,1,laptops
8574,8574,1,gaming
8575,8575,1,phones
8576,8576,0,phones
8577,8577,1,phones
8578,8578,0,phones
8579,8579,0,gaming
8580,8580,1,phones
8581,8581,0,laptops
8582,8582,0,gaming
8583,8583,1,phones
8584,8584,1,laptops
8585,8585,0,laptops
8586,8586,1,gaming
8587,8587,0,phones
8588,8588,1,phones
8589,8589,0,gaming
8590,8590,0,phones
8591,8591,1,gaming
8592,8592,0,phones
8593,8593,0,laptops
8594,8594,1,phones
8595,8595,1,phones
8596,8596,0,laptops
8597,8597,0,phones
8598,8598,0,phones
8599,8599,1,phones
8600,8600,1,laptops
8601,8601,1,phones
8602,8602,0,gaming
8603,8603,1,gaming
8604,8604,0,laptops
8605,8605,0,phones
8606,8606,1,gaming
8607,8607,1,gaming
8608,8608,1,gaming
8609,8609,1,laptops
8610,8610,0,gaming
8611,8611,0,gaming
8612,8612,0,phones
8613,8613,1,laptops
8614,8614,1,phones
8615,8615,1,gaming
8616,8616,0,laptops
8617,8617,1,laptops
8618,8618,0,gaming
8619,8619,0,gaming
8620,8620,1,laptops
8621,8621,0,phones
8622,8622,0,gaming
8623,8623,1,laptops
8624,8624,1,phones
8625,8625,0,laptops
8626,8626,1,laptops
8627,8627,0,gaming
8628,8628,1,gaming
8629,8629,0,laptops
8630,8630,0,gaming
8631,8631,0,phones
8632,8632,1,phones
8633,8633,0,phones
8634,8634,0,gaming
8635,8635,0,phones
8636,8636,1,phones
8637,8637,0,laptops
8638,8638,1,laptops
8639,8639,1,laptops
8640,8640,1,phones
8641,8641,1,laptops
8642,8642,1,gaming
8643,8643,0,gaming
8644,8644,0,gaming
8645,8645,0,laptops
8646,8646,1,laptops
8647,8647,0,phones
8648,8648,1,phones
8649,8649,0,laptops
8650,8650,0,laptops
8651,8651,0,gaming
8652,8652,0,laptops
8653,8653,1,phones
8654,8654,0,gaming
8655,8655,0,laptops
8656,8656,0,phones
8657,8657,1,laptops
8658,8658,0,laptops
8659,8659,0,laptops
8660,8660,1,laptops
8661,8661,0,laptops
8662,8662,1,laptops
8663,8663,0,laptops
8664,8664,1,laptops
8665,8665,0,phones
8666,8666,0,laptops
8667,8667,0,laptops
8668,8668,0,laptops
8669,8669,0,laptops
8670,8670,1,phones
8671,8671,1,phones
8672,8672,1,gaming
8673,8673,1,phones
8674,8674,0,phones
8675,8675,1,laptops
8676,8676,1,laptops
8677,8677,1,laptops
8678,8678,1,gaming
8679,8679,1,laptops
8680,8680,0,laptops
8681,8681,1,phones
8682,8682,1,phones
8683,8683,1,laptops
8684,8684,1,laptops
8685,8685,0,laptops
8686,8686,0,gaming
8687,8687,1,laptops
8688,8688,1,laptops
8689,8689,0,laptops
8690,8690,1,gaming
8691,8691,0,gaming
8692,8692,0,laptops
8693,8693,0,gaming
8694,8694,1,gaming
8695,8695,1,laptops
8696,8696,0,gaming
8697,8697,1,phones
8698,8698,1,laptops
8699,8699,0,gaming
8700,8700,1,phones
8701,8701,1,gaming
8702,8702,0,phones
8703,8703,1,phones
8704,8704,0,phones
8705,8705,1,laptops
8706,8706,1,gaming
8707,8707,0,laptops
8708,8708,0,laptops
8709,8709,0,laptops
8710,8710,1,phones
8711,8711,1,phones
8712,8712,0,phones
8713,8713,1,phones
8714,8714,1,laptops
8715,8715,1,gaming
8716,8716,0,gaming
8717,8717,1,laptops
8718,8718,1,phones
8719,8719,0,gaming
8720,8720,0,phones
8721,8721,1,gaming
8722,8722,1,phones
8723,8723,0,gaming
8724,8724,1,phones
8725,8725,1,laptops
8726,8726,1,gaming
8727,8727,0,gaming
8728,8728,0,phones
8729,8729,1,gaming
8730,8730,0,laptops
8731,8731,0,phones
8732,8732,0,laptops
8733,8733,0,phones
8734,8734,0,laptops
8735,8735,0,phones
8736,8736,1,laptops
8737,8737,0,gaming
8738,8738,0,phones
8739,8739,0,phones
8740,8740,1,phones
8741,8741,1,phones
8742,8742,1,phones
8743,8743,1,gaming
8744,8744,0,gaming
8745,8745,0,phones
8746,8746,1,laptops
8747,8747,0,laptops
8748,8748,0,gaming
8749,8749,0,gaming
8750,8750,0,laptops
8751,8751,1,laptops
8752,8752,0,phones
8753,8753,1,gaming
8754,8754,1,phones
8755,8755,1,laptops
8756,8756,0,gaming
8757,8757,0,laptops
8758,8758,0,laptops
8759,8759,0,gaming
8760,8760,1,phones
8761,8761,1,laptops
8762,8762,0,phones
8763,8763,0,laptops
8764,8764,0,phones
8765,8765,0,gaming
8766,8766,1,laptops
8767,8767,1,gaming
8768,8768,1,gaming
8769,8769,1,laptops
8770,8770,1,laptops
8771,8771,1,phones
8772,8772,1,phones
8773,8773,0,laptops
8774,8774,0,phones
8775,8775,0,phones
8776,8776,0,phones
8777,8777,1,phones
8778,8778,1,gaming
8779,8779,0,gaming
8780,8780,1,phones
8781,8781,0,laptops
8782,8782,1,phones
8783,8783,0,gaming
8784,8784,1,gaming
8785,8785,1,gaming
8786,8786,0,phones
8787,8787,1,gaming
8788,8788,1,phones
8789,8789,0,phones
8790,8790,1,gaming
8791,8791,1,laptops
8792,8792,1,laptops
8793,8793,0,gaming
8794,8794,1,phones
8795,8795,0,gaming
8796,8796,0,phones
8797,8797,1,laptops
8798,8798,1,gaming
8799,8799,0,gaming
8800,8800,0,gaming
8801,8801,0,laptops
8802,8802,0,laptops
8803,8803,0,phones
8804,8804,0,laptops
8805,8805,0,phones
8806,8806,0,gaming
8807,8807,0,gaming
8808,8808,1,gaming
8809,8809,1,gaming
8810,8810,0,laptops
8811,8811,1,phones
8812,8812,1,laptops
8813,8813,0,laptops
8814,8814,1,laptops
8815,8815,1,laptops
8816,8816,0,laptops
8817,8817,0,laptops
8818,8818,0,gaming
8819,8819,1,laptops
8820,8820,1,phones
8821,8821,0,gaming
